Zip,Merchant State,User_Freq_Day,Time_Diff_Hours,MCC,Merchant City,Amount,Is Fraud?
50956.44211506332,5,3,0.31666666666666665,5311,13,217.69,1
91706.0,5,1,11878.333333333334,5541,20,12.99,0
50956.44211506332,5,1,408.06666666666666,5311,13,341.27,1
11757.0,50,1,0.0,7542,20,16.99,1
50956.44211506332,4,1,1891.1833333333334,5812,20,33.72,1
50956.44211506332,5,1,90626.95,5300,13,15.44,1
11726.0,50,1,17453.033333333333,5814,20,55.16,0
11726.0,50,1,4392.1,5814,20,82.53,0
50956.44211506332,5,1,0.0,3640,13,-195.0,1
30824.0,18,1,18029.266666666666,5541,20,-80.0,0
50956.44211506332,4,1,0.0,7011,20,122.18,1
50956.44211506332,4,1,25.8,4121,20,75.07,1
50956.44211506332,4,1,190.21666666666667,5310,20,3.42,1
50956.44211506332,5,1,42041.53333333333,5310,13,208.64,1
44854.0,52,1,47503.85,5970,20,49.73,0
50956.44211506332,29,1,28463.9,5311,20,0.13,1
50956.44211506332,29,1,98.75,5311,20,52.17,1
50956.44211506332,5,1,0.0,4784,13,29.22,0
50956.44211506332,5,1,22530.8,4784,13,23.32,0
50956.44211506332,5,1,14884.85,4784,13,20.39,0
44683.0,52,1,21284.616666666665,5211,20,38.01,0
50956.44211506332,5,1,20111.366666666665,4784,13,20.23,0
47446.0,25,1,0.0,7349,20,49.64,0
47446.0,25,1,25765.15,5211,20,29.09,0
47446.0,25,1,3023.45,5541,20,-85.0,0
50956.44211506332,5,1,2228.5833333333335,5300,13,39.12,1
50956.44211506332,5,1,90.1,3775,13,-195.0,1
47448.0,25,1,21366.583333333332,5941,20,54.7,0
70769.0,33,1,0.0,5300,20,30.54,0
70769.0,33,1,34131.316666666666,5812,20,73.31,0
50956.44211506332,5,1,14177.666666666666,5045,13,144.44,1
50956.44211506332,5,1,184.25,3771,13,-345.0,1
70769.0,33,1,18582.25,5812,20,3.44,0
70769.0,33,1,384.65,5499,20,-50.0,0
70769.0,33,1,10687.15,5814,20,46.74,0
50956.44211506332,5,1,16886.816666666666,4814,13,227.33,1
70769.0,33,1,3345.133333333333,5812,20,59.6,0
50956.44211506332,5,1,5720.916666666667,4900,13,38.03,0
90047.0,5,1,0.0,5411,8,15.48,0
77404.0,61,1,47667.75,5310,20,163.69,1
77058.0,61,1,11514.216666666667,4121,5,27.81,0
50956.44211506332,5,1,39600.0,4121,13,21.92,0
77062.0,61,1,22010.666666666668,5251,5,48.99,0
49051.0,37,1,0.0,5541,20,97.0,0
50956.44211506332,29,1,65830.91666666667,3509,20,2.55,1
37327.0,60,1,0.0,5261,20,42.54,0
37355.0,60,1,11475.4,7832,20,26.22,0
37327.0,60,1,66450.46666666666,6300,20,71.41,0
92122.0,5,1,0.0,4121,17,16.02,0
92122.0,5,1,20237.25,4121,17,18.18,0
50956.44211506332,5,1,18474.8,4121,13,21.43,0
92122.0,5,1,6342.85,4121,17,20.16,0
50956.44211506332,5,1,72686.85,4784,13,23.73,0
44824.0,52,1,0.0,5311,20,116.6,1
44811.0,52,1,69.31666666666666,5310,20,76.48,1
44827.0,52,1,101.23333333333333,5651,20,73.23,1
44820.0,52,1,162.06666666666666,4829,20,21.4,1
50956.44211506332,5,2,7110.033333333334,7922,13,109.42,1
50956.44211506332,5,2,0.7,5310,13,73.08,1
50956.44211506332,5,1,12004.45,4722,13,219.0,1
50956.44211506332,5,1,6.783333333333333,5311,13,170.71,1
50956.44211506332,5,1,64.61666666666666,4722,13,-219.0,1
7078.0,47,1,21305.65,5912,20,16.37,0
7078.0,47,1,7579.433333333333,5411,20,52.94,0
50956.44211506332,5,1,61231.0,4784,13,68.33,0
52601.0,22,1,0.0,7832,20,24.0,0
50956.44211506332,5,1,29244.933333333334,3389,13,-354.0,1
50956.44211506332,5,1,506.25,5732,13,235.79,1
50956.44211506332,5,1,16.216666666666665,5814,13,39.12,1
50956.44211506332,5,3,25.116666666666667,4511,13,172.74,1
50956.44211506332,5,3,1.7666666666666666,5814,13,0.37,1
50956.44211506332,5,3,0.6166666666666667,5311,13,47.24,1
50956.44211506332,5,1,21842.933333333334,4829,13,13.31,1
50956.44211506332,5,2,1942.3166666666666,5310,13,1.78,1
50956.44211506332,5,2,5.616666666666666,5094,13,809.19,1
50956.44211506332,29,1,25371.5,5311,20,105.81,1
7470.0,47,1,0.0,4829,20,120.0,0
50956.44211506332,5,1,62016.78333333333,4121,13,25.77,0
77581.0,61,1,0.0,5311,20,3.89,0
50956.44211506332,42,1,0.0,5411,20,13.03,0
95076.0,5,1,33316.3,7538,20,13.51,0
95076.0,5,1,15355.9,5411,20,46.44,0
85259.0,3,1,1364.95,5814,20,6.55,0
95111.0,5,1,23279.666666666668,4829,20,100.0,0
95076.0,5,1,8740.366666666667,7538,20,27.61,0
95111.0,5,1,3523.133333333333,4829,20,100.0,0
95076.0,5,1,15482.8,7538,20,35.76,0
2148.0,34,1,9720.2,7538,20,20.37,0
95330.0,5,1,5856.316666666667,5311,20,46.11,0
50956.44211506332,5,1,15819.183333333332,4829,13,126.79,1
50956.44211506332,5,2,7221.75,5310,13,80.12,1
50956.44211506332,5,2,1.7333333333333334,4829,13,288.53,1
50956.44211506332,5,2,2420.3,5732,13,201.32,1
50956.44211506332,5,2,6.833333333333333,5719,13,67.92,1
50956.44211506332,5,1,10285.733333333334,5311,13,85.44,1
50956.44211506332,5,1,147.41666666666666,4722,13,-143.0,1
95117.0,5,1,14977.316666666668,5942,20,3.59,0
95076.0,5,1,4943.383333333333,7538,20,27.19,0
95076.0,5,1,1296.1833333333334,5300,20,25.59,0
95076.0,5,1,4705.7,7538,20,21.71,0
44813.0,52,1,3720.95,7832,20,33.9,1
50956.44211506332,5,2,24.116666666666667,5300,13,70.35,1
50956.44211506332,5,2,0.65,5311,13,90.73,1
50956.44211506332,5,2,14.716666666666667,5712,13,193.42,1
50956.44211506332,5,2,4.15,5732,13,143.58,1
50956.44211506332,5,1,117.61666666666666,5300,13,66.16,1
95111.0,5,1,9721.316666666668,4829,20,140.0,0
95111.0,5,1,27720.133333333335,4829,20,80.0,0
95076.0,5,1,2812.5,5541,20,11.78,0
50956.44211506332,5,1,0.0,5300,13,103.45,1
50956.44211506332,62,1,80.13333333333334,5912,20,13.83,1
50956.44211506332,5,1,36.8,3395,13,-201.0,1
50956.44211506332,5,1,77.43333333333334,5300,13,24.41,1
76234.0,61,1,3921.5333333333333,5651,20,157.58,0
50956.44211506332,5,1,41693.066666666666,5300,13,5.24,1
76180.0,61,1,21563.916666666668,7538,20,88.85,0
76180.0,61,1,11544.316666666668,5912,20,72.14,0
90033.0,5,1,0.0,5499,8,2.16,0
90033.0,5,1,5236.4,5812,8,21.91,0
50956.44211506332,21,1,29479.733333333334,5411,20,248.15,1
50956.44211506332,21,1,22.883333333333333,5712,20,0.76,1
50956.44211506332,5,1,49784.8,5310,13,245.56,1
50956.44211506332,5,1,1005.3666666666667,4112,13,104.43,1
90033.0,5,1,23714.616666666665,5812,8,12.62,0
50956.44211506332,42,1,0.0,5921,20,66.39,1
50956.44211506332,42,1,76.93333333333334,5411,20,17.29,1
50956.44211506332,42,1,19.8,5211,20,57.98,1
30319.0,18,1,12435.216666666667,5311,0,73.88,0
30317.0,18,1,1463.5666666666666,5300,0,60.96,0
50956.44211506332,5,1,11056.066666666668,5311,13,18.92,1
30317.0,18,1,49640.23333333333,5211,0,62.67,0
30318.0,18,1,13806.416666666666,5812,0,41.45,0
50956.44211506332,5,1,3805.5333333333333,5300,13,333.2,1
50956.44211506332,5,1,22.683333333333334,5310,13,88.77,1
30339.0,18,1,48679.15,4829,0,80.0,0
50956.44211506332,5,1,2087.233333333333,5311,13,15.94,1
50956.44211506332,5,1,12955.266666666666,4784,13,14.87,0
30349.0,18,1,4803.666666666667,5300,0,77.41,0
94703.0,5,1,0.0,5912,20,7.2,1
50956.44211506332,5,1,20679.483333333334,5712,13,679.28,1
50956.44211506332,5,1,22.483333333333334,5912,13,58.38,1
33060.0,14,1,3867.766666666667,5499,20,-82.0,0
33062.0,14,1,7536.316666666667,9402,20,15.32,0
33309.0,14,1,3055.116666666667,5932,20,84.39,1
33060.0,14,1,7962.25,5912,20,14.78,0
33060.0,14,1,16613.183333333334,5300,20,126.45,0
33060.0,14,1,428.73333333333335,5912,20,46.25,0
33062.0,14,1,52700.683333333334,9402,20,10.53,0
33060.0,14,1,13511.983333333334,5499,20,48.1,0
33065.0,14,1,15507.333333333334,5311,20,49.92,0
33060.0,14,1,3578.9666666666667,8043,20,117.65,0
33060.0,14,1,1606.8833333333334,7538,20,43.8,0
33076.0,14,1,5064.533333333334,4829,20,20.0,0
33060.0,14,1,3003.633333333333,7230,20,32.94,0
15650.0,55,1,0.0,5541,20,0.31,0
15650.0,55,1,100003.76666666666,5921,20,9.12,0
15701.0,55,1,4261.433333333333,7538,20,47.96,0
50956.44211506332,5,1,4621.566666666667,5211,13,113.34,1
50956.44211506332,5,1,3020.3166666666666,4829,13,177.6,1
15656.0,55,1,66365.33333333333,7832,20,2.61,0
50956.44211506332,8,1,1120.0166666666667,5411,20,1.23,0
15650.0,55,1,266.8833333333333,5541,20,8.19,0
50956.44211506332,5,2,3054.8166666666666,4829,13,81.21,1
50956.44211506332,5,2,0.6833333333333333,5814,13,0.47,1
50956.44211506332,5,1,9620.4,3005,13,612.35,1
45068.0,52,1,0.0,5499,20,75.86,0
50956.44211506332,5,1,2211.3,4784,13,32.87,0
45068.0,52,1,4727.25,5921,20,6.87,0
45069.0,52,1,29855.383333333335,5499,20,0.8,0
50956.44211506332,5,1,21194.2,4784,13,27.69,0
50956.44211506332,5,1,20159.75,4784,13,27.89,0
25401.0,70,1,0.0,7832,20,15.03,0
50956.44211506332,5,1,26160.3,5310,13,51.85,1
50956.44211506332,5,2,20.283333333333335,5651,13,3.02,1
50956.44211506332,5,2,0.15,7922,13,244.83,1
50956.44211506332,5,1,16563.366666666665,5300,13,224.52,1
25401.0,70,1,2186.45,5541,20,59.2,0
25401.0,70,1,11304.85,5541,20,43.25,0
58005.0,44,1,0.0,5541,20,24.09,0
57783.0,58,3,2148.8333333333335,5712,20,486.82,1
50956.44211506332,5,3,4.7,3075,13,229.69,1
50956.44211506332,5,3,0.05,5732,13,49.7,1
50956.44211506332,21,2,20972.766666666666,5651,20,69.08,1
50956.44211506332,5,2,2.1333333333333333,5311,13,132.92,1
57717.0,58,1,46914.46666666667,5912,20,46.24,0
50956.44211506332,5,3,2043.5333333333333,4829,13,106.82,1
57783.0,58,3,0.1,7995,20,5.87,1
50956.44211506332,5,3,1.0,5311,13,4.24,1
97524.0,54,1,0.0,4829,20,140.0,0
97504.0,54,1,3838.9,5912,20,73.89,0
50956.44211506332,5,2,13607.65,5193,13,44.28,1
50956.44211506332,5,2,1.4,5912,13,69.62,1
97504.0,54,1,13679.416666666666,5921,20,9.68,0
97504.0,54,1,3169.7833333333333,4814,20,114.37,0
50956.44211506332,5,1,1953.7833333333333,3596,13,-138.0,1
50956.44211506332,5,1,31496.316666666666,5300,13,90.84,1
19526.0,55,1,0.0,5311,20,127.49,0
50956.44211506332,5,1,0.0,5311,13,57.45,1
50956.44211506332,5,3,22489.833333333332,5533,13,376.8,1
50956.44211506332,5,3,5.983333333333333,5311,13,139.51,1
50956.44211506332,5,3,0.03333333333333333,5311,13,34.18,1
50956.44211506332,5,1,42.9,5310,13,195.12,1
33496.0,14,1,43579.73333333333,5812,20,12.27,0
50956.44211506332,5,2,7061.8,3058,13,146.37,1
50956.44211506332,5,2,3.1,4829,13,52.74,1
50956.44211506332,5,1,2859.15,5310,13,250.92,1
33486.0,14,1,14326.133333333333,7542,20,25.62,0
32834.0,14,1,1118.9833333333333,5411,14,12.82,0
6517.0,7,1,0.0,5300,20,14.9,1
7860.0,47,1,117.21666666666667,3260,20,81.46,1
6708.0,7,1,95.0,5310,20,110.46,1
6403.0,7,1,2552.9666666666667,5300,20,17.17,0
6525.0,7,1,429.05,5932,20,105.42,1
6511.0,7,1,32273.033333333333,5932,20,296.39,0
6410.0,7,1,17069.6,5812,20,11.18,0
6405.0,7,1,11617.166666666666,5814,20,13.38,0
50956.44211506332,5,1,1797.6333333333334,5094,13,74.31,1
50956.44211506332,5,3,1847.4333333333334,5311,13,59.94,1
50956.44211506332,5,3,0.9166666666666666,5311,13,50.29,1
50956.44211506332,5,3,0.5,4829,13,0.44,1
50956.44211506332,5,1,3862.55,5310,13,255.77,1
50956.44211506332,5,1,0.0,5814,13,89.37,1
50956.44211506332,5,1,11998.65,5300,13,183.52,1
50956.44211506332,5,1,45.9,5311,13,46.24,1
84752.0,64,1,12755.85,5541,20,-97.0,1
50956.44211506332,5,1,15240.083333333334,5816,13,31.43,1
50956.44211506332,5,1,12420.916666666666,5311,13,177.62,1
84770.0,64,1,86221.8,5411,20,12.53,0
2021.0,34,1,0.0,5411,20,87.09,0
2322.0,34,1,6695.4,5094,20,160.58,1
2021.0,34,1,12060.566666666668,5411,20,10.36,0
2021.0,34,1,78821.08333333333,5814,20,11.04,0
32750.0,14,1,0.0,5211,20,33.4,0
32644.0,14,1,7849.7,5541,20,88.0,0
32643.0,14,1,15937.033333333333,5411,20,35.5,0
50956.44211506332,5,1,34748.13333333333,7996,13,145.41,0
32653.0,14,1,1369.4833333333333,5311,20,34.58,0
63129.0,39,1,0.0,5921,20,4.61,0
64058.0,39,1,16413.916666666668,5311,20,201.82,0
63129.0,39,1,35137.15,5541,20,11.44,0
43055.0,52,1,5852.25,3389,20,214.69,0
63129.0,39,1,1759.0666666666666,5211,20,33.12,0
55369.0,38,1,0.0,5411,20,21.64,0
20886.0,35,1,12505.5,4829,20,140.0,0
20874.0,35,1,3008.4166666666665,5812,20,68.63,0
20879.0,35,1,2171.1,7210,20,34.83,1
20874.0,35,1,34397.65,4900,20,164.89,0
50956.44211506332,5,1,40148.0,4814,13,192.02,1
20875.0,35,1,14665.633333333333,5411,20,20.37,0
60827.0,24,1,3401.616666666667,5912,20,15.09,0
50956.44211506332,29,1,5000.4,5311,20,425.07,1
50956.44211506332,29,1,27.883333333333333,5311,20,66.07,1
50956.44211506332,29,1,6645.766666666666,5812,20,146.58,1
50956.44211506332,5,1,0.0,5719,13,75.37,1
19148.0,55,1,27095.05,5411,15,5.43,0
50956.44211506332,5,1,6529.55,5732,13,87.24,1
50956.44211506332,5,1,76.43333333333334,3395,13,130.3,1
75644.0,61,1,4962.983333333334,5813,20,30.06,1
75711.0,61,1,37102.96666666667,5942,20,4.72,0
75604.0,61,1,8392.283333333333,5541,20,54.06,0
50956.44211506332,5,2,15562.766666666666,3000,13,118.23,1
50956.44211506332,5,2,0.18333333333333332,4829,13,110.43,1
50956.44211506332,5,1,0.0,5300,13,11.03,1
50956.44211506332,5,1,46.43333333333333,5300,13,10.61,1
44149.0,52,1,40475.05,7922,20,120.17,0
44149.0,52,1,54622.11666666667,7538,20,39.56,0
50956.44211506332,5,1,12426.766666666666,5719,13,85.48,1
44017.0,52,1,8570.3,5411,20,2.95,1
94702.0,5,1,0.0,5712,20,191.18,1
7087.0,47,1,8397.616666666667,5300,20,77.64,0
7070.0,47,1,18777.35,4121,20,60.76,0
30336.0,18,1,26711.7,4121,0,60.14,0
50956.44211506332,5,1,11894.983333333334,5719,13,114.49,1
50956.44211506332,5,1,24969.05,4121,13,41.57,0
50956.44211506332,5,1,12018.083333333334,4121,13,45.87,0
7070.0,47,1,27654.033333333333,4121,20,41.5,0
7076.0,47,1,18111.9,4829,20,80.0,0
28734.0,43,1,0.0,5499,20,1.22,0
28734.0,43,1,29591.583333333332,5499,20,1.14,0
50956.44211506332,5,1,0.0,7996,13,60.27,1
54479.0,69,1,60229.416666666664,5311,20,30.78,0
50956.44211506332,5,1,16406.15,5311,13,131.49,1
54153.0,69,1,2085.366666666667,7538,20,34.13,0
50956.44211506332,29,1,9032.416666666666,4214,20,28.07,1
50956.44211506332,29,1,1694.5666666666666,3389,20,119.88,1
72019.0,2,1,0.0,7538,20,44.05,0
29229.0,57,1,0.0,5541,20,45.66,0
29229.0,57,1,985.1333333333333,5541,20,69.0,0
29229.0,57,1,12239.583333333334,5499,20,-53.0,0
50956.44211506332,5,1,28890.466666666667,4121,13,10.28,0
29229.0,57,1,10902.133333333333,5541,20,-69.0,0
29229.0,57,1,18071.55,5499,20,-55.0,0
50956.44211506332,5,1,2032.1,4900,13,213.09,0
29229.0,57,1,1255.7833333333333,5541,20,82.0,0
50956.44211506332,29,1,24486.283333333333,5499,20,-62.0,1
29229.0,57,1,2915.983333333333,4121,20,16.14,0
24210.0,66,1,0.0,4814,20,139.45,0
50956.44211506332,4,1,30767.033333333333,5310,20,4.8,1
24179.0,66,1,59016.8,8011,20,130.85,0
50956.44211506332,5,1,0.0,5815,13,42.1,1
98607.0,68,1,7705.133333333333,5300,20,88.4,0
98607.0,68,1,25269.6,5541,20,73.01,0
50956.44211506332,5,1,1657.0166666666667,5300,13,105.7,1
50956.44211506332,29,1,27584.583333333332,5310,20,1.31,1
92064.0,5,1,0.0,4214,20,1.79,1
50956.44211506332,5,1,18269.183333333334,5815,13,0.04,1
92840.0,5,1,75673.1,7832,20,36.15,0
92841.0,5,1,7480.45,5812,20,8.49,0
92840.0,5,1,9548.65,7538,20,57.15,0
61748.0,24,1,0.0,5812,20,3.12,0
61748.0,24,1,6226.6,5921,20,35.09,0
61821.0,24,1,13746.266666666666,5311,20,86.06,0
50956.44211506332,29,1,42988.333333333336,5311,20,61.89,1
73505.0,53,1,0.0,5499,20,1.18,0
50956.44211506332,5,1,22746.733333333334,5732,13,63.88,1
73527.0,53,3,4025.95,5411,20,9.69,1
50956.44211506332,5,3,3.95,5311,13,47.07,1
50956.44211506332,5,3,0.8666666666666667,5311,13,71.91,1
73503.0,53,1,359.1166666666667,5300,20,134.35,1
73505.0,53,1,2801.5833333333335,8021,20,140.33,0
50956.44211506332,26,1,0.0,5411,20,4.88,0
33069.0,14,1,3441.616666666667,7832,20,29.52,0
33063.0,14,1,28130.55,5310,20,9.21,0
33063.0,14,1,4138.333333333333,5411,20,5.25,0
33062.0,14,1,23821.65,5812,20,97.08,0
95205.0,5,1,0.0,5912,20,60.12,0
28212.0,43,1,0.0,5310,20,2.74,0
28212.0,43,1,37853.3,5300,20,57.99,0
28032.0,43,1,32677.4,5300,20,276.35,1
60525.0,24,1,0.0,5300,20,189.09,0
60540.0,24,1,30537.183333333334,5211,20,143.75,0
50956.44211506332,21,1,8878.316666666668,5211,20,123.12,1
50956.44211506332,5,1,49.43333333333333,5651,13,161.92,1
19067.0,55,1,0.0,5719,20,26.54,0
19061.0,55,1,984.75,5499,20,-84.0,0
50956.44211506332,5,2,24622.166666666668,5311,13,13.82,1
50956.44211506332,5,2,0.05,4829,13,169.52,1
50956.44211506332,5,2,13560.383333333333,4411,13,257.33,1
50956.44211506332,5,2,2.5,4814,13,262.55,1
50956.44211506332,5,1,22532.5,7801,13,75.63,1
50956.44211506332,5,1,2016.5,7996,13,169.48,1
50956.44211506332,5,1,9755.466666666667,7393,13,13.91,0
50956.44211506332,29,1,14201.883333333333,5411,20,1.92,1
50956.44211506332,29,1,68.41666666666667,5541,20,50.94,1
11552.0,50,1,0.0,5812,20,49.02,0
50956.44211506332,5,4,38174.166666666664,5310,13,3.7,1
50956.44211506332,5,4,0.0,5311,13,213.35,1
50956.44211506332,5,4,1.5833333333333333,4829,13,93.97,1
50956.44211506332,5,4,2.3,5311,13,78.74,1
3588.0,46,1,19819.366666666665,5970,20,33.96,0
3811.0,46,1,11976.216666666667,5719,20,21.69,0
3104.0,46,1,2506.133333333333,5814,20,52.34,0
50956.44211506332,5,1,0.0,5251,13,38.6,1
50956.44211506332,5,1,16.15,5310,13,3.81,1
50956.44211506332,5,1,11259.3,4121,13,15.49,0
50956.44211506332,5,2,33173.55,5311,13,232.66,1
50956.44211506332,5,2,0.016666666666666666,5211,13,73.02,1
50956.44211506332,5,1,21906.316666666666,4121,13,18.74,0
7950.0,47,1,15727.516666666666,5499,20,97.0,0
68136.0,45,1,0.0,5541,20,84.0,0
89060.0,49,1,22263.416666666668,5812,20,84.31,0
68136.0,45,1,14697.233333333334,5912,20,31.79,0
50956.44211506332,5,1,4347.3,5814,13,267.43,1
68136.0,45,1,83.41666666666667,5812,20,81.07,0
51577.0,22,1,3024.5666666666666,5541,20,16.17,0
50956.44211506332,5,1,0.0,5533,13,85.18,1
50956.44211506332,5,1,291.06666666666666,4411,13,1022.58,1
50956.44211506332,5,1,117.06666666666666,4722,13,227.0,1
75234.0,61,1,13633.2,5814,4,63.96,0
33410.0,14,1,39226.28333333333,5411,20,47.08,0
44870.0,52,1,0.0,5499,20,1.11,0
44870.0,52,1,5068.483333333334,5411,20,23.76,0
44818.0,52,1,29589.25,5300,20,429.47,1
44867.0,52,1,5091.45,7538,20,42.91,0
44870.0,52,1,11587.333333333334,5912,20,2.78,0
44870.0,52,1,20226.916666666668,5499,20,1.07,0
44870.0,52,1,26044.15,5499,20,1.41,0
50956.44211506332,5,1,1269.7666666666667,5251,13,83.45,1
44870.0,52,1,19463.05,5499,20,1.38,0
44867.0,52,1,11955.183333333332,7230,20,9.53,0
1602.0,34,1,0.0,7538,20,47.93,0
1516.0,34,1,20998.016666666666,5921,20,5.15,1
1602.0,34,1,12949.633333333333,5813,20,22.22,0
1602.0,34,1,45976.833333333336,7542,20,16.44,0
50956.44211506332,29,1,32472.316666666666,5310,20,89.08,1
35652.0,1,1,0.0,5499,20,1.75,0
50956.44211506332,5,1,0.0,5300,13,40.32,1
50956.44211506332,5,1,44744.3,5732,13,17.94,1
50956.44211506332,5,1,70.08333333333333,5300,13,28.8,1
50956.44211506332,5,1,20.2,3780,13,-337.0,1
50956.44211506332,5,1,0.0,4131,13,6.39,1
50956.44211506332,5,1,24.75,5815,13,48.96,1
50956.44211506332,5,1,3578.116666666667,4784,13,26.28,0
44680.0,52,2,25653.416666666668,5310,20,11.94,1
50956.44211506332,5,2,3.4,4112,13,31.81,1
50956.44211506332,5,2,62.2,3640,13,-458.0,1
44680.0,52,2,1.95,5310,20,128.54,1
50956.44211506332,5,1,15769.5,4214,13,1.98,1
50956.44211506332,5,1,965.25,4784,13,30.87,0
34203.0,14,1,11178.466666666667,7230,20,58.84,0
89431.0,49,1,0.0,4829,20,80.0,0
50956.44211506332,29,1,2984.766666666667,5311,20,103.13,1
50956.44211506332,29,2,473.2,5912,20,36.34,1
50956.44211506332,29,2,0.05,5310,20,173.66,1
47805.0,25,1,0.0,5541,20,88.0,0
47803.0,25,1,11689.116666666667,5814,20,4.9,0
50956.44211506332,5,2,19910.25,5300,13,91.9,1
50956.44211506332,5,2,1.1,5311,13,67.62,1
47885.0,25,2,13966.766666666666,5921,20,16.15,1
50956.44211506332,5,2,3.283333333333333,4829,13,2.59,1
50956.44211506332,5,1,90.96666666666667,3640,13,245.62,1
50956.44211506332,5,1,6007.6,5251,13,3.61,1
44425.0,52,1,0.0,5541,20,93.0,0
44430.0,52,1,6466.7,5411,20,8.98,0
50956.44211506332,29,1,3533.3166666666666,5311,20,18.03,1
50956.44211506332,29,2,44.983333333333334,5094,20,21.97,1
50956.44211506332,29,2,0.03333333333333333,5310,20,3.88,1
7103.0,47,1,0.0,5541,20,-57.0,0
50956.44211506332,51,1,20906.766666666666,5211,20,42.6,1
50956.44211506332,5,2,8247.933333333332,3405,13,196.0,1
50956.44211506332,5,2,6.566666666666666,5300,13,2.18,1
50956.44211506332,5,2,64.46666666666667,5310,13,40.16,1
50956.44211506332,30,2,2.3666666666666667,7210,20,1.54,1
50956.44211506332,5,1,41.333333333333336,3405,13,3.95,1
50956.44211506332,5,1,15444.1,4784,13,0.66,0
7103.0,47,1,121.73333333333333,5812,20,8.61,0
44824.0,52,1,22365.066666666666,5311,20,12.64,1
44813.0,52,1,98.2,5045,20,197.26,1
50956.44211506332,5,1,42771.7,4722,13,153.0,1
50956.44211506332,5,2,166.81666666666666,4722,13,-153.0,1
50956.44211506332,5,2,0.06666666666666667,4722,13,51.59,1
50956.44211506332,5,1,1556.5,4784,13,1.07,0
50956.44211506332,5,1,13436.866666666667,4829,13,76.8,1
50956.44211506332,5,2,1729.1833333333334,5311,13,120.8,1
50956.44211506332,5,2,5.1,4112,13,90.78,1
50956.44211506332,5,2,111.33333333333333,3771,13,61.9,1
50956.44211506332,5,2,4.816666666666666,5211,13,95.53,1
12077.0,50,1,15269.0,3684,20,285.47,0
50956.44211506332,5,1,22272.783333333333,4784,13,1.06,0
50956.44211506332,5,1,0.0,5311,13,116.76,1
32257.0,14,1,38687.8,3684,20,72.7,0
12553.0,50,1,0.0,4814,20,116.24,1
12528.0,50,1,22.916666666666668,5310,20,169.13,1
50956.44211506332,5,2,378.3,4814,13,957.51,1
50956.44211506332,5,2,0.08333333333333333,5732,13,38.41,1
12603.0,50,1,36576.083333333336,5812,20,11.44,0
12603.0,50,1,28367.75,5812,20,14.15,0
12547.0,50,1,916.0833333333334,5411,20,66.5,1
50956.44211506332,5,1,601.6166666666667,5300,13,35.83,1
12603.0,50,1,13657.55,5921,20,9.76,0
12723.0,50,1,359.81666666666666,5499,20,83.0,0
64870.0,39,1,0.0,4121,20,17.12,0
94606.0,5,1,4253.983333333334,3596,20,287.78,0
50956.44211506332,5,1,41940.21666666667,4829,13,0.2,1
50956.44211506332,5,1,44982.433333333334,4121,13,28.35,0
50956.44211506332,42,1,0.0,5541,20,33.84,1
50956.44211506332,42,1,99.23333333333333,5311,20,220.86,1
48146.0,37,1,7267.816666666667,3771,20,479.17,1
50956.44211506332,5,1,106419.53333333334,3359,13,384.0,1
28327.0,43,1,5815.65,5310,20,9.63,0
50956.44211506332,29,1,45569.63333333333,5311,20,50.66,1
28323.0,43,1,1446.5333333333333,5311,20,50.87,0
50956.44211506332,4,1,0.0,5812,20,59.98,1
50956.44211506332,5,1,18010.233333333334,5912,13,75.73,1
50956.44211506332,5,1,1143.55,3771,13,338.0,1
50956.44211506332,5,2,118.23333333333333,3771,13,-338.0,1
50956.44211506332,5,2,0.4,3771,13,431.49,1
50956.44211506332,5,1,1088.65,5814,13,12.29,1
50956.44211506332,5,1,131.0,3684,13,35.54,1
50956.44211506332,5,1,61851.083333333336,5211,13,135.04,1
50956.44211506332,5,1,52.016666666666666,5310,13,17.84,1
50956.44211506332,5,1,118.25,3405,13,359.59,1
50956.44211506332,4,1,0.0,7011,20,284.32,1
50956.44211506332,4,1,1174.3333333333333,5094,20,452.24,1
32177.0,14,1,10100.966666666667,5719,20,32.78,0
50956.44211506332,5,1,10443.55,4900,13,0.24,0
4493.0,36,1,0.0,5251,20,14.02,0
4429.0,36,1,5488.533333333334,5411,20,4.13,0
4441.0,36,1,577.5666666666667,5499,20,-69.0,0
50956.44211506332,5,1,14573.683333333332,5651,13,118.3,1
4401.0,36,1,42.4,5094,20,58.31,1
2575.0,34,1,35638.666666666664,5812,20,3.48,0
4429.0,36,1,6342.3,5411,20,71.74,0
50956.44211506332,5,1,22228.533333333333,5732,13,187.47,1
50956.44211506332,5,1,182.66666666666666,3390,13,-194.0,1
50956.44211506332,5,1,0.0,3359,13,114.0,1
50956.44211506332,5,1,73.18333333333334,5311,13,168.29,1
50956.44211506332,5,2,18.2,3359,13,76.16,1
50956.44211506332,5,2,5.583333333333333,5045,13,61.05,1
50956.44211506332,5,1,9000.6,5311,13,35.66,1
50956.44211506332,5,1,73.7,5815,13,24.2,1
50956.44211506332,62,1,248.08333333333334,7011,20,417.0,1
50956.44211506332,5,3,25987.133333333335,5732,13,34.03,1
50956.44211506332,5,3,4.016666666666667,5814,13,11.51,1
2155.0,34,3,2.3,5621,20,31.89,1
2127.0,34,1,5485.666666666667,5541,20,-55.0,0
2127.0,34,1,2423.4166666666665,5541,20,5.76,0
